E/N (Td)        Mean energy (eV)
1.486171e-05 8.953324e+23
1.697238e-05 8.953387e+23
1.938281e-05 8.953469e+23
2.213557e-05 8.953575e+23
2.527927e-05 8.953714e+23
2.886945e-05 8.953894e+23
3.296951e-05 8.954128e+23
3.765187e-05 8.954431e+23
4.299921e-05 8.954824e+23
4.910599e-05 8.955331e+23
5.608006e-05 8.955985e+23
6.404459e-05 8.956824e+23
7.314024e-05 8.957896e+23
8.352767e-05 8.959259e+23
9.539033e-05 8.960980e+23
1.089377e-04 8.963134e+23
1.244091e-04 8.965803e+23
1.420778e-04 8.969074e+23
1.622558e-04 8.973051e+23
1.852995e-04 8.977803e+23
2.116159e-04 8.983395e+23
2.416697e-04 8.989889e+23
2.759918e-04 8.997360e+23
3.151883e-04 9.005850e+23
3.599516e-04 9.015459e+23
4.110722e-04 9.026308e+23
4.694529e-04 9.038542e+23
5.361250e-04 9.052863e+23
6.122658e-04 9.069207e+23
6.992202e-04 9.087686e+23
7.985240e-04 9.108744e+23
9.119309e-04 9.132576e+23
1.041444e-03 9.159510e+23
1.189351e-03 9.189543e+23
1.358263e-03 9.223144e+23
1.551164e-03 9.259767e+23
1.771462e-03 9.299526e+23
2.023046e-03 9.341691e+23
2.310361e-03 9.387182e+23
2.638480e-03 9.433445e+23
3.013198e-03 9.481443e+23
3.441135e-03 9.530583e+23
3.929847e-03 9.580059e+23
4.487967e-03 9.629636e+23
5.125351e-03 9.678862e+23
5.853257e-03 9.728883e+23
6.684541e-03 9.778867e+23
7.633884e-03 9.822475e+23
8.718054e-03 9.878394e+23
9.956198e-03 9.934006e+23
1.137018e-02 9.990211e+23
1.298499e-02 1.004790e+24
1.482912e-02 1.010696e+24
1.693516e-02 1.016866e+24
1.934031e-02 1.023289e+24
2.208703e-02 1.029989e+24
2.522385e-02 1.037055e+24
2.880616e-02 1.044495e+24
3.289723e-02 1.052346e+24
3.756932e-02 1.060554e+24
4.290494e-02 1.069164e+24
4.899832e-02 1.078087e+24
5.595710e-02 1.087261e+24
6.390417e-02 1.096553e+24
7.297988e-02 1.105833e+24
8.334454e-02 1.115076e+24
9.518119e-02 1.124126e+24
1.086989e-01 1.133025e+24
1.241364e-01 1.141880e+24
1.417663e-01 1.150838e+24
1.619001e-01 1.160019e+24
1.848932e-01 1.169377e+24
2.111519e-01 1.178884e+24
2.411398e-01 1.188157e+24
2.753867e-01 1.197057e+24
3.144973e-01 1.205500e+24
3.591624e-01 1.213572e+24
4.101709e-01 1.221457e+24
4.684237e-01 1.229473e+24
5.349495e-01 1.237797e+24
6.109234e-01 1.246660e+24
6.976872e-01 1.256036e+24
7.967732e-01 1.266253e+24
9.099315e-01 1.277859e+24
1.039161e+00 1.291190e+24
1.186743e+00 1.307240e+24
1.355285e+00 1.327374e+24
1.547764e+00 1.351127e+24
1.767578e+00 1.381741e+24
2.018611e+00 1.418007e+24
2.305295e+00 1.462022e+24
2.632695e+00 1.510971e+24
3.006592e+00 1.562260e+24
3.433590e+00 1.615425e+24
3.921231e+00 1.669249e+24
4.478127e+00 1.714663e+24
5.114114e+00 1.753979e+24
5.840424e+00 1.791594e+24
6.669885e+00 1.819255e+24
7.617147e+00 1.840950e+24
8.698939e+00 1.861065e+24
9.934369e+00 1.873820e+24
1.134525e+01 1.882848e+24
1.295652e+01 1.889220e+24
1.479661e+01 1.895900e+24
1.689803e+01 1.898601e+24
1.929790e+01 1.897981e+24
2.203861e+01 1.895203e+24
2.516855e+01 1.894602e+24
2.874300e+01 1.891628e+24
3.282510e+01 1.886740e+24
3.748694e+01 1.881363e+24
4.281087e+01 1.884577e+24
4.889090e+01 1.896075e+24
5.583441e+01 1.931633e+24
6.376406e+01 1.997474e+24
7.281987e+01 2.111877e+24
8.316180e+01 2.279036e+24
9.497250e+01 2.493281e+24
1.084606e+02 2.743709e+24
1.238642e+02 3.018921e+24
1.414555e+02 3.299118e+24
1.615451e+02 3.577565e+24
1.844878e+02 3.848503e+24
2.106889e+02 4.108801e+24
2.406111e+02 4.360263e+24
2.747829e+02 4.605667e+24
3.138077e+02 4.853181e+24
3.583749e+02 5.101476e+24
4.092716e+02 5.357334e+24
4.673966e+02 5.621819e+24
5.337766e+02 5.898176e+24
6.095840e+02 6.189195e+24
6.961575e+02 6.501131e+24
7.950263e+02 6.835232e+24
9.079365e+02 7.195655e+24
1.036882e+03 7.588463e+24
1.184141e+03 8.023620e+24
1.352314e+03 8.509727e+24
1.544370e+03 9.058506e+24
1.763703e+03 9.688347e+24
2.014185e+03 1.041161e+25
2.300241e+03 1.125347e+25
2.626923e+03 1.223760e+25
3.000000e+03 1.339531e+25


C00001  {N2O -> None} ELASTIC 0eV
E/N (Td)        Rate coefficient (m3/s)
1.000000e-08 9.524014e-11
1.142021e-08 5.140100e-11
1.304211e-08 3.547888e-11
1.489436e-08 7.930540e-11
1.700967e-08 5.140100e-11
1.942540e-08 1.595261e-11
2.218420e-08 7.931801e-11
2.533482e-08 3.547888e-11
2.893289e-08 5.140100e-11
3.304196e-08 7.574474e-12
3.773460e-08 7.930541e-11
4.309370e-08 3.547888e-11
4.921389e-08 7.092727e-11
5.620328e-08 8.684939e-11
6.418531e-08 5.140100e-11
7.330096e-08 9.522752e-11
8.371121e-08 3.547888e-11
9.559993e-08 5.140100e-11
1.091771e-07 0.000000e+00
1.246825e-07 5.140100e-11
1.423900e-07 5.150517e-11
1.626123e-07 0.000000e+00
1.857067e-07 0.000000e+00
2.120808e-07 4.386961e-11
2.422007e-07 9.509939e-11
2.765982e-07 3.048626e-14
3.158809e-07 3.048626e-14
3.607425e-07 3.048626e-14
4.119754e-07 7.754150e-12
4.704845e-07 0.000000e+00
5.373030e-07 7.092717e-11
6.136112e-07 3.552912e-11
7.007567e-07 0.000000e+00
8.002786e-07 2.431812e-11
9.139347e-07 0.000000e+00
1.043732e-06 7.728917e-12
1.191964e-06 5.145094e-11
1.361248e-06 0.000000e+00
1.554573e-06 0.000000e+00
1.775354e-06 3.048626e-14
2.027492e-06 7.753996e-12
2.315437e-06 0.000000e+00
2.644277e-06 3.552793e-11
3.019819e-06 0.000000e+00
3.448696e-06 0.000000e+00
3.938483e-06 0.000000e+00
4.497829e-06 0.000000e+00
5.136613e-06 7.586171e-11
5.866119e-06 0.000000e+00
6.699229e-06 0.000000e+00
7.650658e-06 0.000000e+00
8.737210e-06 8.752389e-11
9.978075e-06 7.915255e-11
1.139517e-05 8.415542e-12
1.301352e-05 3.048607e-14
1.486171e-05 8.733465e-11
1.697238e-05 0.000000e+00
1.938281e-05 7.881737e-11
2.213557e-05 0.000000e+00
2.527927e-05 0.000000e+00
2.886945e-05 1.573230e-11
3.296951e-05 1.918486e-11
3.765187e-05 0.000000e+00
4.299921e-05 0.000000e+00
4.910599e-05 0.000000e+00
5.608006e-05 7.556008e-11
6.404459e-05 3.048177e-14
7.314024e-05 2.931724e-11
8.352767e-05 0.000000e+00
9.539033e-05 0.000000e+00
1.089377e-04 6.713179e-11
1.244091e-04 0.000000e+00
1.420778e-04 0.000000e+00
1.622558e-04 0.000000e+00
1.852995e-04 1.270238e-11
2.116159e-04 2.235651e-12
2.416697e-04 3.044119e-14
2.759918e-04 0.000000e+00
3.151883e-04 0.000000e+00
3.599516e-04 1.420952e-11
4.110722e-04 3.621702e-11
4.694529e-04 6.481786e-12
5.361250e-04 6.069976e-12
6.122658e-04 3.034250e-14
6.992202e-04 7.322387e-12
7.985240e-04 0.000000e+00
9.119309e-04 3.026619e-14
1.041444e-03 2.470986e-12
1.189351e-03 0.000000e+00
1.358263e-03 6.850077e-12
1.551164e-03 0.000000e+00
1.771462e-03 0.000000e+00
2.023046e-03 0.000000e+00
2.310361e-03 7.225817e-13
2.638480e-03 2.339774e-12
3.013198e-03 0.000000e+00
3.441135e-03 0.000000e+00
3.929847e-03 1.117420e-13
4.487967e-03 1.159462e-12
5.125351e-03 2.380111e-13
5.853257e-03 0.000000e+00
6.684541e-03 2.235426e-13
7.633884e-03 2.947908e-14
8.718054e-03 2.941053e-14
9.956198e-03 2.934104e-14
1.137018e-02 2.926790e-14
1.298499e-02 2.919064e-14
1.482912e-02 2.910796e-14
1.693516e-02 2.901843e-14
1.934031e-02 2.892078e-14
2.208703e-02 2.881338e-14
2.522385e-02 2.869445e-14
2.880616e-02 2.856233e-14
3.289723e-02 2.841496e-14
3.756932e-02 2.825061e-14
4.290494e-02 2.806746e-14
4.899832e-02 2.786421e-14
5.595710e-02 2.763922e-14
6.390417e-02 2.739190e-14
7.297988e-02 2.712165e-14
8.334454e-02 2.682674e-14
9.518119e-02 2.650408e-14
1.086989e-01 2.614735e-14
1.241364e-01 2.574605e-14
1.417663e-01 2.528685e-14
1.619001e-01 2.475875e-14
1.848932e-01 2.416515e-14
2.111519e-01 2.352275e-14
2.411398e-01 2.286395e-14
2.753867e-01 2.221766e-14
3.144973e-01 2.160229e-14
3.591624e-01 2.102363e-14
4.101709e-01 2.047217e-14
4.684237e-01 1.994020e-14
5.349495e-01 1.942057e-14
6.109234e-01 1.890798e-14
6.976872e-01 1.841115e-14
7.967732e-01 1.793340e-14
9.099315e-01 1.746788e-14
1.039161e+00 1.703595e-14
1.186743e+00 1.663288e-14
1.355285e+00 1.628809e-14
1.547764e+00 1.605780e-14
1.767578e+00 1.598045e-14
2.018611e+00 1.613231e-14
2.305295e+00 1.655268e-14
2.632695e+00 1.727993e-14
3.006592e+00 1.830034e-14
3.433590e+00 1.957267e-14
3.921231e+00 2.101245e-14
